"","PrecinctID","Yes","No","Ballots","Turnout","prop","PYes","PNo","Perc","Win"
"266",9125,272,62,372,45.82,"H",0.81437125748503,0.18562874251497,0.81437125748503,"Yes"
"267",9126,603,186,856,47.55,"H",0.76425855513308,0.23574144486692,0.76425855513308,"Yes"
"268",9127,293,95,431,48.05,"H",0.755154639175258,0.244845360824742,0.755154639175258,"Yes"
"269",9128,469,151,668,45.78,"H",0.756451612903226,0.243548387096774,0.756451612903226,"Yes"
"270",9131,477,99,648,42.78,"H",0.828125,0.171875,0.828125,"Yes"
"271",9133,352,71,465,49.26,"H",0.832151300236407,0.167848699763593,0.832151300236407,"Yes"
"272",9134,229,75,341,46.08,"H",0.753289473684211,0.246710526315789,0.753289473684211,"Yes"
"273",9135,221,76,324,42.58,"H",0.744107744107744,0.255892255892256,0.744107744107744,"Yes"
"274",9136,315,57,404,48.67,"H",0.846774193548387,0.153225806451613,0.846774193548387,"Yes"
"275",9137,540,149,785,46.12,"H",0.783744557329463,0.216255442670537,0.783744557329463,"Yes"
"276",9141,284,84,409,46.32,"H",0.771739130434783,0.228260869565217,0.771739130434783,"Yes"
"277",9142,555,136,766,44.3,"H",0.803183791606368,0.196816208393632,0.803183791606368,"Yes"
"278",9146,555,137,758,45.94,"H",0.802023121387283,0.197976878612717,0.802023121387283,"Yes"
"279",9148,579,149,795,43.76,"H",0.79532967032967,0.20467032967033,0.79532967032967,"Yes"
"280",9151,263,64,357,47.41,"H",0.804281345565749,0.195718654434251,0.804281345565749,"Yes"
"281",9152,424,96,584,35.57,"H",0.815384615384615,0.184615384615385,0.815384615384615,"Yes"
"282",9201,235,47,298,36.34,"H",0.833333333333333,0.166666666666667,0.833333333333333,"Yes"
"283",9202,180,58,259,31.17,"H",0.756302521008403,0.243697478991597,0.756302521008403,"Yes"
