"","PrecinctID","Yes","No","Ballots","Turnout","prop","PYes","PNo","Perc","Win"
"246",7952,378,219,628,44.11,"K",0.633165829145729,0.366834170854271,0.633165829145729,"Yes"
"247",7953,321,204,551,42.68,"K",0.611428571428571,0.388571428571429,0.611428571428571,"Yes"
"248",7955,200,125,344,43.33,"K",0.615384615384615,0.384615384615385,0.615384615384615,"Yes"
"249",7956,160,81,256,38.85,"K",0.663900414937759,0.336099585062241,0.663900414937759,"Yes"
"250",7957,172,63,250,42.81,"K",0.731914893617021,0.268085106382979,0.731914893617021,"Yes"
"251",7958,61,37,105,41.34,"K",0.622448979591837,0.377551020408163,0.622448979591837,"Yes"
"252",9001,71,22,94,40.52,"K",0.763440860215054,0.236559139784946,0.763440860215054,"Yes"
"253",9101,236,126,377,45.1,"K",0.651933701657459,0.348066298342541,0.651933701657459,"Yes"
"254",9102,274,109,402,47.51,"K",0.715404699738903,0.284595300261097,0.715404699738903,"Yes"
"255",9103,488,210,741,42.61,"K",0.699140401146132,0.300859598853868,0.699140401146132,"Yes"
"256",9107,489,203,723,44.33,"K",0.706647398843931,0.293352601156069,0.706647398843931,"Yes"
"257",9108,404,158,605,42.13,"K",0.718861209964413,0.281138790035587,0.718861209964413,"Yes"
"258",9109,545,201,783,47.83,"K",0.730563002680965,0.269436997319035,0.730563002680965,"Yes"
"259",9113,313,130,456,48.56,"K",0.706546275395034,0.293453724604966,0.706546275395034,"Yes"
"260",9114,577,149,762,45.33,"K",0.794765840220386,0.205234159779614,0.794765840220386,"Yes"
"261",9116,554,150,737,43.36,"K",0.786931818181818,0.213068181818182,0.786931818181818,"Yes"
"262",9117,431,253,719,45.65,"K",0.630116959064328,0.369883040935673,0.630116959064328,"Yes"
"263",9121,461,239,739,45.59,"K",0.658571428571429,0.341428571428571,0.658571428571429,"Yes"
"264",9122,472,267,784,45.09,"K",0.638700947225981,0.361299052774019,0.638700947225981,"Yes"
"265",9123,450,198,679,41.89,"K",0.694444444444444,0.305555555555556,0.694444444444444,"Yes"
"266",9125,241,107,372,45.82,"K",0.692528735632184,0.307471264367816,0.692528735632184,"Yes"
"267",9126,549,277,856,47.55,"K",0.664648910411622,0.335351089588378,0.664648910411622,"Yes"
"268",9127,282,127,431,48.05,"K",0.689486552567237,0.310513447432763,0.689486552567237,"Yes"
"269",9128,453,194,668,45.78,"K",0.70015455950541,0.29984544049459,0.70015455950541,"Yes"
"270",9131,466,151,648,42.78,"K",0.755267423014587,0.244732576985413,0.755267423014587,"Yes"
"271",9133,344,102,465,49.26,"K",0.771300448430493,0.228699551569507,0.771300448430493,"Yes"
"272",9134,217,107,341,46.08,"K",0.669753086419753,0.330246913580247,0.669753086419753,"Yes"
"273",9135,211,101,324,42.58,"K",0.676282051282051,0.323717948717949,0.676282051282051,"Yes"
"274",9136,274,109,404,48.67,"K",0.715404699738903,0.284595300261097,0.715404699738903,"Yes"
"275",9137,498,230,785,46.12,"K",0.684065934065934,0.315934065934066,0.684065934065934,"Yes"
"276",9141,272,115,409,46.32,"K",0.702842377260982,0.297157622739018,0.702842377260982,"Yes"
"277",9142,506,221,766,44.3,"K",0.696011004126547,0.303988995873453,0.696011004126547,"Yes"
"278",9146,541,177,758,45.94,"K",0.753481894150418,0.246518105849582,0.753481894150418,"Yes"
"279",9148,573,188,795,43.76,"K",0.752956636005256,0.247043363994744,0.752956636005256,"Yes"
"280",9151,258,85,357,47.41,"K",0.752186588921283,0.247813411078717,0.752186588921283,"Yes"
"281",9152,435,128,584,35.57,"K",0.772646536412078,0.227353463587922,0.772646536412078,"Yes"
"282",9201,238,49,298,36.34,"K",0.829268292682927,0.170731707317073,0.829268292682927,"Yes"
"283",9202,192,58,259,31.17,"K",0.768,0.232,0.768,"Yes"
