"","PrecinctID","Yes","No","Ballots","Turnout","prop","PYes","PNo","Perc","Win"
"250",7957,166,68,250,42.81,"C",0.709401709401709,0.290598290598291,0.709401709401709,"Yes"
"251",7958,60,33,105,41.34,"C",0.645161290322581,0.354838709677419,0.645161290322581,"Yes"
"252",9001,64,27,94,40.52,"C",0.703296703296703,0.296703296703297,0.703296703296703,"Yes"
"253",9101,270,89,377,45.1,"C",0.752089136490251,0.247910863509749,0.752089136490251,"Yes"
"254",9102,277,91,402,47.51,"C",0.752717391304348,0.247282608695652,0.752717391304348,"Yes"
"255",9103,520,168,741,42.61,"C",0.755813953488372,0.244186046511628,0.755813953488372,"Yes"
"256",9107,500,185,723,44.33,"C",0.72992700729927,0.27007299270073,0.72992700729927,"Yes"
"257",9108,418,144,605,42.13,"C",0.743772241992883,0.256227758007117,0.743772241992883,"Yes"
"258",9109,547,197,783,47.83,"C",0.735215053763441,0.264784946236559,0.735215053763441,"Yes"
"259",9113,315,122,456,48.56,"C",0.720823798627002,0.279176201372998,0.720823798627002,"Yes"
"260",9114,564,175,762,45.33,"C",0.76319350473613,0.23680649526387,0.76319350473613,"Yes"
"261",9116,472,221,737,43.36,"C",0.681096681096681,0.318903318903319,0.681096681096681,"Yes"
"262",9117,535,146,719,45.65,"C",0.7856093979442,0.2143906020558,0.7856093979442,"Yes"
"263",9121,520,167,739,45.59,"C",0.756914119359534,0.243085880640466,0.756914119359534,"Yes"
"264",9122,540,209,784,45.09,"C",0.720961281708945,0.279038718291055,0.720961281708945,"Yes"
"265",9123,463,181,679,41.89,"C",0.718944099378882,0.281055900621118,0.718944099378882,"Yes"
"266",9125,255,90,372,45.82,"C",0.739130434782609,0.260869565217391,0.739130434782609,"Yes"
"267",9126,593,229,856,47.55,"C",0.721411192214112,0.278588807785888,0.721411192214112,"Yes"
"268",9127,296,112,431,48.05,"C",0.725490196078431,0.274509803921569,0.725490196078431,"Yes"
"269",9128,499,137,668,45.78,"C",0.784591194968553,0.215408805031447,0.784591194968553,"Yes"
"270",9131,425,178,648,42.78,"C",0.704809286898839,0.295190713101161,0.704809286898839,"Yes"
"271",9133,320,116,465,49.26,"C",0.73394495412844,0.26605504587156,0.73394495412844,"Yes"
"272",9134,246,80,341,46.08,"C",0.754601226993865,0.245398773006135,0.754601226993865,"Yes"
"273",9135,230,84,324,42.58,"C",0.732484076433121,0.267515923566879,0.732484076433121,"Yes"
"274",9136,304,82,404,48.67,"C",0.787564766839378,0.212435233160622,0.787564766839378,"Yes"
"275",9137,569,168,785,46.12,"C",0.772048846675712,0.227951153324288,0.772048846675712,"Yes"
"276",9141,281,109,409,46.32,"C",0.720512820512821,0.279487179487179,0.720512820512821,"Yes"
"277",9142,522,200,766,44.3,"C",0.722991689750693,0.277008310249307,0.722991689750693,"Yes"
"278",9146,536,188,758,45.94,"C",0.740331491712707,0.259668508287293,0.740331491712707,"Yes"
"279",9148,566,190,795,43.76,"C",0.748677248677249,0.251322751322751,0.748677248677249,"Yes"
"280",9151,264,85,357,47.41,"C",0.756446991404012,0.243553008595989,0.756446991404012,"Yes"
"281",9152,434,133,584,35.57,"C",0.765432098765432,0.234567901234568,0.765432098765432,"Yes"
