"","INSEE","ABS","winner","PCfn"
"25924","63162",51.96,"LUD",20.3
"25925","63163",48.51,"LUD",21.66
"25926","63164",56.27,"LUD",24.95
"25927","63165",51.09,"LUD",26.53
"25928","63166",41.71,"LUG",16.22
"25929","63167",36.28,"LUG",21.89
"25930","63168",43.36,"LCOM",24.89
"25931","63169",44.44,"LUD",4.17
"25932","63170",48.63,"LUD",18.01
"25933","63171",43.93,"LCOM",25.47
"25934","63172",34,"LUG",21.21
"25935","63173",52.91,"LCOM",17.2
"25936","63174",33.93,"LCOM",19.44
"25937","63175",39.64,"LUD",14.96
"25938","63176",37.86,"LUD",14.29
"25939","63177",43.65,"LUD",17.31
"25940","63178",50.93,"LUD",18.72
"25941","63179",52.02,"LUD",23.85
"25942","63180",40.48,"LUD",31.95
"25943","63181",37.02,"LUD",22.9
"25944","63182",44.18,"LUG",32.91
"25945","63183",48.78,"LUD",16.22
"25946","63184",45.04,"LCOM",19.59
"25947","63185",53.83,"LUG",21.57
"25948","63186",50.7,"LUD",14.74
"25949","63187",41.8,"LUD",19.78
"25950","63188",42.58,"LUG",17.98
"25951","63189",40.65,"LUD",19.77
"25952","63190",47.67,"LUD",11.84
"25953","63191",54.84,"LUD",24.07
"25954","63192",44.8,"LUD",19.61
"25955","63193",50.12,"LUD",22.05
"25956","63194",43.35,"LUD",21.64
"25957","63195",49.52,"LUD",26.99
"25958","63196",47.17,"LCOM",25
"25959","63197",39,"LUG",33.9
"25960","63198",45.85,"LFN",27.07
"25961","63199",48.09,"LUD",24.44
"25962","63200",45.93,"LUD",25.43
"25963","63201",44.84,"LFN",34.96
"25964","63202",30.34,"LUG",20.34
"25965","63203",41.52,"LUD",18.91
"25966","63204",54.67,"LUD",27.75
"25967","63205",46.84,"LUD",26.01
"25968","63206",47.8,"LUG",22.39
"25969","63207",47,"LUD",22.87
"25970","63208",46.58,"LFN",27.64
"25971","63209",49.4,"LUD",16.25
"25972","63210",54.92,"LUD",25.43
"25973","63211",47.03,"LUD",21.3
"25974","63212",37.15,"LUD",16.67
"25975","63213",44.42,"LUD",27.65
"25976","63214",51.39,"LUG",18.54
"25977","63215",40.45,"LUD",23.79
"25978","63216",37.21,"LUD",11.54
"25979","63218",42.35,"LUD",22.92
"25980","63219",40.32,"LUD",13.14
"25981","63220",50.83,"LUD",33.33
"25982","63221",34.88,"LUD",18.07
"25983","63222",54.73,"LFN",29.17
"25984","63223",48.08,"LUD",27.31
"25985","63224",46.45,"LFN",28.53
"25986","63225",52.83,"LUD",20.79
"25987","63226",44.79,"LUG",19.55
"25988","63227",48.29,"LUD",20.78
"25989","63228",47.8,"LUD",23.9
"25990","63229",48.06,"LUD",22.27
"25991","63230",38.71,"LUD",23.3
"25992","63231",55.73,"LFN",30.11
"25993","63232",40.81,"LFN",37.2
"25994","63233",50.19,"LUG",21.62
"25995","63234",48.65,"LUD",20.2
"25996","63235",42.12,"LUD",9.95
"25997","63236",54.64,"LUD",25.29
"25998","63237",56,"LUD",27.33
"25999","63238",36.7,"LUD",25.22
"26000","63239",47.06,"LUD",19.19
"26001","63240",39.14,"LUD",24.75
"26002","63241",35.64,"LUD",14.52
"26003","63242",47.28,"LUD",23.87
"26004","63243",43.6,"LUD",18.46
"26005","63244",44.58,"LFN",33.95
"26006","63245",42.69,"LUD",17.78
"26007","63246",52.97,"LUG",18.82
"26008","63247",46.63,"LUD",20.16
"26009","63248",39.09,"LUD",14.83
"26010","63249",48.6,"LCOM",22.56
"26011","63250",55.42,"LFN",23.55
"26012","63251",40.8,"LCOM",18.31
"26013","63252",42.64,"LUG",25.42
"26014","63253",42.11,"LFN",37.8
"26015","63254",41.91,"LUD",20.6
"26016","63255",40.34,"LUD",15.04
"26017","63256",50.72,"LUD",20.31
"26018","63257",41.54,"LUG",16.72
"26019","63258",41.25,"LUD",24.49
"26020","63259",40.83,"LUD",10.29
"26021","63260",40.37,"LUG",25.27
"26022","63261",46.76,"LUD",19.22
"26023","63262",48.63,"LUG",20.06
"26024","63263",43.01,"LUD",15.18
"26025","63264",42.02,"LUD",25.25
"26026","63265",50.2,"LUD",30.38
"26027","63266",50.26,"LUG",25.81
"26028","63267",45.22,"LUD",29.68
"26029","63268",45.58,"LUD",20.75
"26030","63269",43.88,"LUG",14.29
"26031","63270",48.71,"LUD",18.27
"26032","63271",47.13,"LCOM",26.66
"26033","63272",48.04,"LUD",15.45
"26034","63273",44.79,"LUD",20.42
"26035","63274",46.85,"LUD",14.01
"26036","63275",48.2,"LUD",15.5
"26037","63276",51.34,"LUD",22.24
"26038","63277",32.31,"LUD",19.05
"26039","63278",45.23,"LFN",28.63
"26040","63279",53.16,"LUD",14.19
"26041","63280",36.55,"LUD",18.92
"26042","63281",45.48,"LUD",22.79
"26043","63282",52.69,"LUD",20.15
"26044","63283",53.14,"LUD",17.02
"26045","63284",50.28,"LUD",23.72
"26046","63285",40.4,"LUD",16.61
"26047","63286",46.36,"LUD",14.91
"26048","63287",42.37,"LUD",15.32
"26049","63288",42.65,"LUD",20.94
"26050","63289",44.57,"LUG",21.17
"26051","63290",52.76,"LUD",20.28
"26052","63291",47.13,"LFN",26.42
"26053","63292",49.23,"LUD",14.06
"26054","63293",46.91,"LUG",19.78
"26055","63294",47.91,"LUD",27.36
"26056","63295",46.59,"LFN",32.95
"26057","63296",42.03,"LFN",25.88
"26058","63297",46.39,"LFN",29.25
"26059","63298",38.81,"LCOM",29.73
"26060","63299",49.5,"LUD",27.45
"26061","63300",47.65,"LUD",17.8
"26062","63301",48.36,"LFN",29.93
"26063","63302",45.33,"LUD",13.75
"26064","63303",68.75,"LUD",12.5
"26065","63304",28,"LUD",20.29
"26066","63305",44.12,"LUD",10.78
"26067","63306",44.15,"LUD",17.69
"26068","63307",45.68,"LUD",14.19
"26069","63308",46.17,"LUD",13.86
"26070","63309",41.64,"LUD",28.14
"26071","63310",35.52,"LCOM",13.16
"26072","63311",39.15,"LFN",31.91
"26073","63312",48.28,"LUD",25.49
"26074","63313",57.14,"LUD",23.4
"26075","63314",42.7,"LCOM",16.41
"26076","63315",44.86,"LUD",15.49
"26077","63317",41.55,"LUD",25
"26078","63318",49.18,"LUG",16.87
"26079","63319",49.25,"LUD",18.58
"26080","63320",52.89,"LUD",23.76
"26081","63321",46.73,"LUG",17.28
"26082","63322",45.13,"LUD",23.3
"26083","63323",46.55,"LUD",17.65
"26084","63324",51.76,"LUD",29.57
"26085","63325",33.66,"LFN",27.98
"26086","63326",35.54,"LUD",14.29
"26087","63327",42.05,"LUD",18.08
"26088","63328",56.1,"LFN",37.14
"26089","63329",43.48,"LUG",11.84
"26090","63330",50.9,"LUD",23.62
"26091","63331",51.04,"LUD",27.03
"26092","63332",43.23,"LFN",31.2
"26093","63333",44.22,"LUD",30.3
"26094","63334",44.54,"LUD",21.63
"26095","63335",47.32,"LUD",20.71
"26096","63336",54.82,"LUD",15.79
"26097","63337",30.43,"LUG",6.52
"26098","63338",49.25,"LUD",24.75
"26099","63339",50.81,"LUG",23.21
"26100","63340",45.97,"LUD",15.63
"26101","63341",49.89,"LUD",17.81
"26102","63342",55.74,"LUD",25.26
"26103","63343",40.91,"LUD",23.66
"26104","63344",49.66,"LUD",24.64
"26105","63345",42.49,"LUD",14.34
"26106","63346",49.06,"LUD",21.6
"26107","63347",34.22,"LUD",27.67
"26108","63348",48.39,"LCOM",19.15
"26109","63349",51.11,"LUD",19.34
"26110","63350",48.09,"LFN",27.84
"26111","63351",49.41,"LUD",17.95
"26112","63352",47.72,"LUG",16.85
"26113","63353",56.3,"LUD",23.2
"26114","63354",46.28,"LUG",18.25
"26115","63355",45.89,"LCOM",23.3
"26116","63356",45.95,"LUD",8.33
"26117","63357",55.45,"LUD",15.56
"26118","63358",46.21,"LUG",12.86
"26119","63359",53.06,"LUD",18.6
"26120","63360",67.74,"LUD",12.5
"26121","63362",48.65,"LUD",25.53
"26122","63363",45.19,"LUD",24.09
"26123","63364",52.42,"LUG",20.59
"26124","63365",44.65,"LCOM",21.21
"26125","63366",45.99,"LUD",18.49
"26126","63367",53.04,"LUG",12.24
"26127","63368",40.98,"LFN",24.44
"26128","63369",46.88,"LUD",27.27
"26129","63370",48,"LUD",21.52
"26130","63371",44.32,"LUD",16.49
"26131","63372",44.44,"LFN",30.7
"26132","63373",39.38,"LUG",10
"26133","63374",44.09,"LFN",28.15
"26134","63375",34.62,"LUD",19.67
"26135","63376",44.85,"LUD",7.46
"26136","63377",50.45,"LUG",18.54
"26137","63378",41.55,"LUG",15.14
"26138","63379",46.72,"LUD",22.91
"26139","63380",48.51,"LUD",19.59
"26140","63381",48.19,"LUD",22.42
"26141","63382",49.44,"LUD",18.13
"26142","63383",42.18,"LFN",28.57
"26143","63384",44.67,"LUD",28.75
"26144","63385",51.48,"LUD",21.43
"26145","63386",43.82,"LUD",14.84
"26146","63387",44.88,"LUG",23.36
"26147","63388",50.84,"LUD",20.31
"26148","63389",37.36,"LUD",16.67
"26149","63390",43.81,"LUD",17.2
"26150","63391",43.2,"LFN",23.89
"26151","63392",43.06,"LUD",21.21
"26152","63393",49.48,"LUD",27.62
"26153","63394",35.93,"LUD",13.67
"26154","63395",48.24,"LUD",22.73
"26155","63396",36.35,"LUG",13.39
"26156","63397",44.55,"LUD",16.47
"26157","63398",49.07,"LCOM",22.22
"26158","63399",32.97,"LUD",17.86
"26159","63400",44.88,"LFN",28.94
"26160","63401",44.1,"LUD",20.66
"26161","63402",50.61,"LUD",23.28
"26162","63403",48.47,"LFN",32.3
"26163","63404",45.71,"LUD",18.48
"26164","63405",48.57,"LUG",21.63
"26165","63406",37.5,"LUD",23.03
"26166","63407",43.51,"LUD",25.2
"26167","63408",46.5,"LUG",16.25
"26168","63409",41.58,"LFN",34.95
"26169","63410",43.45,"LUD",8
"26170","63411",46.92,"LFN",28
"26171","63412",39.09,"LUD",20.93
"26172","63413",43.63,"LUG",23.93
"26173","63414",52.4,"LUD",26.06
"26174","63415",46.25,"LUD",19.48
"26175","63416",45.95,"LUD",21.43
"26176","63417",45.55,"LUD",19.5
"26177","63418",44.21,"LCOM",20.52
"26178","63419",40.12,"LUD",21.66
"26179","63420",50.2,"LUD",27.43
"26180","63421",47.15,"LUD",27.55
"26181","63422",52.74,"LUD",12.72
"26182","63423",40.95,"LFN",24.51
"26183","63424",44.61,"LFN",32.09
"26184","63425",45.15,"LUD",19.29
"26185","63426",46.32,"LUD",16.16
"26186","63427",44.92,"LFN",28.86
"26187","63428",45.3,"LUD",19.17
"26188","63429",28.21,"LCOM",32
"26189","63430",53.79,"LUD",22.9
"26190","63431",51.41,"LFN",36.36
"26191","63432",48.52,"LUD",24.04
"26192","63433",29.27,"LUD",21.82
"26193","63434",47.97,"LCOM",22.83
"26194","63435",58.54,"LFN",32
"26195","63436",39.39,"LUD",20
"26196","63437",47.02,"LUD",26.14
"26197","63438",40.73,"LCOM",27.96
"26198","63439",39.7,"LUG",9.32
"26199","63440",56.12,"LUD",7.02
"26200","63441",48.22,"LUD",23.39
"26201","63442",44.26,"LUD",17.24
"26202","63443",41.61,"LUD",19.75
"26203","63444",54.55,"LUD",21.43
"26204","63445",43.96,"LUD",25.26
"26205","63446",38.33,"LUD",23.92
"26206","63447",41.11,"LUG",12.24
"26207","63448",50.17,"LUD",23.76
"26208","63449",47.13,"LUD",20.47
"26209","63450",52.16,"LUD",16.82
"26210","63451",38.19,"LUD",20
"26211","63452",46.58,"LFN",48.39
"26212","63453",51.01,"LUD",24.74
"26213","63454",47.63,"LUD",21.09
"26214","63455",45.96,"LUD",16.75
"26215","63456",43.18,"LUD",17.95
"26216","63457",49.03,"LUG",17.65
"26217","63458",41.73,"LFN",31.34
"26218","63459",48.94,"LFN",39.33
"26219","63460",51.86,"LUD",12.5
"26220","63461",41.67,"LFN",29.66
"26221","63462",49.76,"LFN",28.57
"26222","63463",42.86,"LUD",22.81
"26223","63464",43.32,"LUD",10.59
"26224","63465",36.86,"LUD",23.39
"26225","63466",35.88,"LUD",17.82
"26226","63467",50,"LUD",14.81
"26227","63468",47.77,"LFN",34.78
"26228","63469",44.14,"LUD",21.43
"26229","63470",55.49,"LUG",19.89
"26230","63471",47.1,"LFN",27.79
"26231","63472",36.16,"LUG",19.34
"26232","63473",25,"LUD",16.16
"26233","64001",36.94,"LUG",22.22
"26234","64002",39.06,"LUD",28.38
"26235","64003",43.3,"LUG",20.59
"26236","64004",34.44,"LUD",22.41
"26237","64005",34.46,"LUG",23.55
"26238","64006",50.24,"LUG",6.03
"26239","64007",47.23,"LUG",15.4
"26240","64008",42.34,"LUD",8.4
"26241","64009",59.16,"LUD",18.55
"26242","64010",45.86,"LUG",18.35
"26243","64011",55.21,"LUG",11.11
"26244","64012",54.55,"LUD",5.88
"26245","64013",38.41,"LUG",10.53
"26246","64014",52.59,"LUG",20.35
"26247","64015",54.27,"LUD",11.9
"26248","64016",54.4,"LUG",13.49
"26249","64017",50.57,"LUG",8.55
"26250","64018",43.47,"LUD",13.44
"26251","64019",60.87,"LUD",8.47
"26252","64020",45.92,"LUG",20.79
"26253","64021",39.77,"LUD",25.25
"26254","64022",48.11,"LUD",9.8
"26255","64023",43.83,"LUG",16.67
"26256","64024",51.27,"LUD",17.07
"26257","64025",32.29,"LUD",9.68
"26258","64026",53.87,"LUD",8.93
"26259","64027",42.36,"LFN",34.18
"26260","64028",40.44,"LFN",27.78
"26261","64029",45.16,"LUG",18.35
"26262","64031",41.96,"LUG",19.35
"26263","64032",46.36,"LUG",22.67
"26264","64033",36.05,"LUG",24
"26265","64034",39.36,"LUG",18.24
"26266","64035",53.35,"LUD",14
"26267","64036",52.67,"LUD",19.44
"26268","64037",46.74,"LUG",17.11
"26269","64038",53.55,"LUD",17.59
"26270","64039",42.93,"LUG",24
"26271","64040",48.11,"LUG",11.5
"26272","64041",46.42,"LUD",17.24
"26273","64042",46.88,"LUG",25
"26274","64043",39.7,"LUG",25.89
"26275","64044",47.3,"LUD",30.77
"26276","64045",49.33,"LUG",20.59
"26277","64046",45.4,"LUD",12.96
"26278","64047",62.6,"LUD",12.77
"26279","64048",42.86,"LUG",13.51
"26280","64049",50.24,"LUD",21.21
"26281","64050",40.26,"LUD",26.67
"26282","64051",55.48,"LUD",15.5
"26283","64052",42.35,"LUG",6.82
"26284","64053",40.71,"LUD",25.33
"26285","64054",41.29,"LUG",21.57
"26286","64056",44.64,"LUG",17.24
"26287","64057",46.08,"LUG",20.5
"26288","64058",48.21,"LUG",26.43
"26289","64059",43.35,"LUG",22.94
"26290","64060",48.18,"LUG",16.13
"26291","64061",45.92,"LUG",18.79
"26292","64062",47.46,"LUG",17.39
"26293","64063",45.54,"LUG",17.37
"26294","64064",47.01,"LUG",30.1
"26295","64065",51.47,"LUD",15.97
"26296","64066",57.79,"LUD",11.34
"26297","64067",42.84,"LUG",17.19
"26298","64068",44.1,"LUD",22.14
"26299","64069",38.64,"LUD",13.28
"26300","64070",47.66,"LUG",24.79
"26301","64071",35.64,"LFN",33.91
"26302","64072",41.71,"LUG",16
"26303","64073",35.6,"LUG",14.91
"26304","64074",38,"LUG",10.34
"26305","64075",35.22,"LUD",11.11
"26306","64077",35.71,"LUG",15.71
"26307","64078",48.82,"LUG",15.53
"26308","64079",33.03,"LUG",7.14
"26309","64080",47.17,"LFN",31.27
"26310","64081",52.09,"LUG",8.51
"26311","64082",46.85,"LUD",22.22
"26312","64083",44.67,"LFN",35.8
"26313","64084",34.17,"LUG",20.83
"26314","64085",43.2,"LUD",7.14
"26315","64086",54.52,"LUG",16.82
"26316","64087",43.9,"LUG",16.4
"26317","64088",41.86,"LUG",23.28
"26318","64089",38.89,"LUD",25
"26319","64090",33.64,"LUD",19.7
"26320","64091",47.21,"LUG",22.99
"26321","64092",61.62,"LUD",11.01
"26322","64093",50.16,"LUG",15.16
"26323","64094",46.51,"LUD",18.57
"26324","64095",43.09,"LUG",19.65
"26325","64096",55.56,"LUG",14.55
"26326","64097",43.76,"LUG",24.9
"26327","64098",38.71,"LFN",47.37
"26328","64099",37.63,"LUG",22.22
"26329","64100",50.3,"LUD",14.3
"26330","64101",46.94,"LUD",18.83
"26331","64102",56.91,"LUG",17.61
"26332","64103",49.13,"LUG",27.06
"26333","64104",40.33,"LUG",10.51
"26334","64105",50,"LUD",13.56
"26335","64106",43.02,"LUD",11.76
"26336","64107",46.38,"LUD",14.29
"26337","64108",45.85,"LUG",25.57
"26338","64109",49.06,"LUG",23.57
"26339","64110",45.18,"LUG",4.76
"26340","64111",39.13,"LUG",26.42
"26341","64112",41.89,"LUD",25
"26342","64113",36.36,"LUG",11.67
"26343","64114",45.77,"LUG",22.4
"26344","64115",56.7,"LUG",18.42
"26345","64116",44.22,"LUG",24.24
"26346","64117",41.13,"LUG",25.37
"26347","64118",46.67,"LUG",4.76
"26348","64119",45.93,"LUD",23.14
"26349","64120",57.11,"LUD",7.39
"26350","64121",47.48,"LUG",27.4
"26351","64122",56.85,"LUD",16.19
"26352","64123",53,"LUG",24.04
"26353","64124",63.62,"LUD",13.46
"26354","64125",57.07,"LUD",19.29
"26355","64126",46.81,"LUG",13.44
"26356","64127",54.5,"LUG",15.24
"26357","64128",40.94,"LUG",16.09
"26358","64129",52.03,"LUG",18.85
"26359","64130",59.86,"LUG",19.48
"26360","64131",34.6,"LUG",16.79
"26361","64132",48.2,"LUD",16.79
"26362","64133",44.22,"LUG",23.85
"26363","64134",50.94,"LUD",19.3
"26364","64135",40.8,"LUG",17.94
"26365","64136",46.88,"LUD",6.52
"26366","64137",40.71,"LUG",18.09
"26367","64138",46.86,"LUG",21.12
"26368","64139",43.11,"LUG",18.18
"26369","64140",51.94,"LUG",19.91
"26370","64141",46.18,"LUD",18.24
"26371","64142",47.16,"LUG",24.67
"26372","64143",24.49,"LUD",27.14
"26373","64144",44.88,"LUD",17.46
"26374","64145",46.37,"LUG",26.09
"26375","64146",40.78,"LUD",21.92
"26376","64147",51.59,"LUG",18.68
"26377","64148",49.31,"LUG",23.43
"26378","64149",38.66,"LUD",14.55
"26379","64150",43.7,"LUG",5.17
"26380","64151",45.45,"LUD",24.44
"26381","64152",50.58,"LUD",17.19
"26382","64153",37.31,"LUG",16.67
"26383","64154",39.74,"LUD",9.3
"26384","64155",58.82,"LUG",8.57
"26385","64156",39.94,"LUG",18.88
"26386","64157",50,"LUG",17.96
"26387","64158",42.33,"LUG",24.42
"26388","64159",50,"LUG",8.51
"26389","64160",51.74,"LUD",19.54
"26390","64161",49.17,"LUD",25.24
"26391","64162",27.47,"LUG",5
"26392","64165",40.74,"LUG",12.07
"26393","64166",60.95,"LUD",6.67
"26394","64167",35.8,"LUG",20.18
"26395","64168",42.59,"LUG",19.85
"26396","64170",48.55,"LUG",17.05
"26397","64171",43.95,"LFN",30.12
"26398","64172",41.57,"LUG",23.96
"26399","64173",42.98,"LUG",13.33
"26400","64174",37.93,"LFN",51.43
"26401","64175",47.77,"LUG",23.08
"26402","64176",46.98,"LUD",21.43
"26403","64177",44.75,"LUD",18.35
"26404","64178",43.15,"LUG",17.39
"26405","64179",37.69,"LUG",24.66
"26406","64180",47.92,"LUG",8.7
"26407","64181",47.53,"LUG",21.74
"26408","64182",57.58,"LUG",18.52
"26409","64183",38.14,"LUD",12.9
"26410","64184",40.61,"LUD",23.56
"26411","64185",51.81,"LUG",21.05
"26412","64186",46.83,"LFN",37.86
"26413","64187",62.81,"LUD",15.94
"26414","64188",55.67,"LUG",12.15
"26415","64189",49.9,"LUD",15.45
"26416","64190",48.35,"LUG",20.99
"26417","64191",51.85,"LUG",19.4
"26418","64192",37.5,"LUD",6
"26419","64193",41.67,"LUG",29.79
"26420","64194",41.32,"LUG",19.38
"26421","64195",33.67,"LUD",22.58
"26422","64196",55.96,"LUG",16.28
"26423","64197",44.38,"LUG",21.11
"26424","64198",45.95,"LUG",25.42
"26425","64199",54.55,"LUG",4.44
"26426","64200",34.27,"LUD",25
"26427","64201",45.51,"LUD",11.11
"26428","64202",49.28,"LUG",13.71
"26429","64203",40.6,"LUG",17.65
"26430","64204",48.16,"LUG",20.34
"26431","64205",38.46,"LFN",34.91
"26432","64206",31.25,"LUD",20.83
"26433","64207",39.4,"LUG",18.14
"26434","64208",51,"LFN",33.04
"26435","64209",45.74,"LUG",25.79
"26436","64210",41.01,"LUG",17.72
"26437","64211",39.59,"LFN",28.32
"26438","64212",43.51,"LUD",18.18
"26439","64213",50.87,"LUD",19.41
"26440","64214",50.23,"LUD",15.92
"26441","64215",37.74,"LUD",18.75
"26442","64216",46.46,"LUD",22.14
"26443","64217",46.33,"LUG",12.95
"26444","64218",58.42,"LUG",21.55
"26445","64219",39.37,"LUG",17.97
"26446","64220",37.47,"LUG",20.82
"26447","64221",54.72,"LUD",25.53
"26448","64222",67.69,"LUG",5.88
"26449","64223",46.88,"LUD",6.52
"26450","64224",46.49,"LUG",19.03
"26451","64225",37.82,"LUG",10.58
"26452","64226",43.61,"LUG",26.76
"26453","64227",51.08,"LUG",24.14
"26454","64228",47.25,"LUD",7.5
"26455","64229",27.27,"LVEC",3.57
"26456","64230",46.68,"LUG",19.86
"26457","64231",53.13,"LUD",3.61
"26458","64232",35.63,"LUD",16.16
"26459","64233",44.66,"LUG",19.21
"26460","64234",46.67,"LUD",17.65
"26461","64235",49.42,"LUD",13.82
"26462","64236",36.92,"LUD",30.77
"26463","64237",45.65,"LUG",17.57
"26464","64238",50.19,"LUG",25.43
"26465","64239",29.55,"LUG",11.48
"26466","64240",47.15,"LUG",18
"26467","64241",46.12,"LUG",23.04
"26468","64242",33.9,"LUG",8.11
"26469","64243",31.29,"LFN",32.69
"26470","64244",42.13,"LUG",21.01
"26471","64245",42.35,"LUG",16.48
"26472","64246",38.54,"LUG",15.25
"26473","64247",49.1,"LUG",7.49
"26474","64249",53.98,"LUD",9.23
"26475","64250",46.16,"LUG",26.86
"26476","64251",50.74,"LUD",16.49
"26477","64252",44.88,"LUG",13.35
"26478","64253",46.87,"LFN",31.49
"26479","64254",47.38,"LUG",18.55
"26480","64255",50,"LUG",20.59
"26481","64256",51.87,"LUD",17.57
"26482","64257",37.55,"LUG",28.57
"26483","64258",56.84,"LUG",16.67
"26484","64259",42.44,"LUD",16.27
"26485","64260",57.63,"LUG",17.56
"26486","64261",48.54,"LUG",14
"26487","64262",30.58,"LUG",22.66
"26488","64263",43.8,"LUD",13.64
"26489","64264",40.32,"LUD",12.12
"26490","64265",48.05,"LUD",2.63
"26491","64266",53.93,"LUG",19.05
"26492","64267",56.32,"LUD",2.7
"26493","64268",53.57,"LUG",14.74
"26494","64269",48.51,"LUD",18.8
"26495","64270",42.69,"LUG",24
"26496","64271",49.76,"LUD",16.58
"26497","64272",38.33,"LUD",25
"26498","64273",52.54,"LUG",12.05
"26499","64274",60.2,"LUD",18.18
"26500","64275",49.21,"LUG",8.9
"26501","64276",49.33,"LUG",13.33
"26502","64277",46.62,"LUG",13.14
"26503","64279",52,"LUD",13.62
"26504","64280",44.81,"LUG",7.65
"26505","64281",28.46,"LUD",18.82
"26506","64282",52.43,"LUD",17.69
"26507","64283",50,"LUG",10.14
"26508","64284",49.66,"LUG",20.14
"26509","64285",56.71,"LUD",9.38
"26510","64286",41.11,"LUG",17.65
"26511","64287",47.86,"LUD",15.71
"26512","64288",42.16,"LUG",23.41
"26513","64289",53.98,"LUD",14.01
"26514","64290",46.31,"LUG",27.09
"26515","64291",46.69,"LUD",23.36
"26516","64292",48.76,"LUG",16.33
"26517","64293",48.65,"LUG",26.47
"26518","64294",47.14,"LUD",14.29
"26519","64295",32.97,"LUD",20.34
"26520","64296",44.44,"LFN",38.6
"26521","64297",49.61,"LUG",15
"26522","64298",59.05,"LUG",7.5
"26523","64299",38.76,"LUG",24.76
"26524","64300",42.63,"LUG",23.46
"26525","64301",49.89,"LUG",26.54
"26526","64302",43.01,"LUG",22.22
"26527","64303",46.2,"LUG",9.88
"26528","64304",55.63,"LUG",22.74
"26529","64305",43.03,"LFN",32.41
"26530","64306",41.03,"LUG",19.08
"26531","64307",45.4,"LUG",25.88
"26532","64308",40.18,"LUG",28.35
"26533","64309",53.29,"LUD",17.39
"26534","64310",42.32,"LUG",12.78
"26535","64311",40.46,"LUG",18.67
"26536","64312",47.1,"LUG",14.73
"26537","64313",43.54,"LUD",15.44
"26538","64314",49.06,"LUD",15.33
"26539","64315",39.07,"LUG",20.35
"26540","64316",53.2,"LUG",16.09
"26541","64317",51.25,"LUD",21.27
"26542","64318",44.12,"LUG",16.22
"26543","64319",53.09,"LUD",5.63
"26544","64320",48.19,"LUG",15.79
"26545","64321",51.67,"LFN",34.69
"26546","64322",56.25,"LUD",14.68
"26547","64323",45.57,"LFN",42.86
"26548","64324",51.27,"LUG",18.1
"26549","64325",34.13,"LUG",11.76
"26550","64326",43.82,"LUG",11.36
"26551","64327",51.48,"LUG",9.33
"26552","64328",46.71,"LUG",12.55
"26553","64329",41.78,"LUD",16.37
"26554","64330",52.02,"LUG",14.95
"26555","64331",45.95,"LUG",21.18
"26556","64332",43.28,"LUG",28.38
"26557","64334",32.76,"LUG",30.28
"26558","64335",46.18,"LUG",18.74
"26559","64336",50.6,"LUG",3.39
"26560","64337",47.11,"LFN",40.98
